original,48_opt,improvement
159.25295134823682,98.74457734464772,37.99513509252086
203.1298648173008,107.46395492003413,47.09593539251876
159.56981064507585,111.96607627560138,29.83254424946168
107.08892422463613,82.44015787541049,23.017101467487816
129.23245441719962,92.04034229948448,28.7792352822212
153.90046814626527,73.24826151396853,52.40543294231294
120.04237483415571,83.70252584158548,30.272517552885358
171.3700559548139,114.19092751540306,33.365880708172014
114.89826828926465,110.4056299389811,3.9101010112467636
78.88552176244562,72.60660007275283,7.959536236067527
160.56019237569961,114.37404970960415,28.765624892889466
141.34744416124698,81.27330798732493,42.501041692264636
129.19649562054838,98.39624811933115,23.839847476728714
91.92523333454119,74.15367117080658,19.332626656555785
89.4362255134295,89.4362255134295,0.0
73.50279014409884,53.91581484970197,26.64793439269109
213.21764975388155,99.6954520265658,53.242401770376475
107.25538358496351,101.66472460598413,5.212473996282598
174.76244622399338,110.23076489689146,36.925370822740454
143.99612162888351,103.89646018236473,27.84773714243938
77.93919352056913,52.944147201940936,32.06993194256198
107.11026681638407,84.82598201394615,20.804994203440092
130.8780544265727,107.03962760000157,18.21422768776361
116.01362623483759,116.01362623483759,0.0
70.60065244576846,63.58503125860422,9.937048659080391
127.84612530643182,92.27350855072217,27.824556020330185
137.78023712056404,101.11431069484989,26.611890930068423
148.81742972100787,94.93190002197454,36.20915224786103
159.05082749863834,106.5554966274597,33.00538054203337
166.21651960378242,103.28202133280922,37.86296237040272
109.90792866301786,66.4362084795137,39.55285183909726
103.72471133256761,103.72471133256761,0.0
122.59840449006907,96.72249524304377,21.106236540885288
94.84875720062846,62.97105168401707,33.60898598721984
151.31284161234666,126.9927126702915,16.072746161467048
87.65938364291313,87.65938364291313,0.0
111.07615190925681,54.42446979653662,51.00256098086792
97.2911379081261,64.52487045230966,33.67857356829176
89.88731041141158,67.70166718048169,24.681618717243673
127.5447428601813,87.08334089414288,31.723300434572618
133.038605802603,99.23722254279676,25.407198952429862
67.54811725060898,44.211982789546155,34.54742398590308
70.0351815911298,59.482546666579225,15.067619851630546
71.20865426102176,48.56501612866242,31.798997421517107
153.86935189429417,98.98671997497993,35.66833241555326
99.72475508047894,64.52378211797541,35.29812927000519
127.07024143451014,54.28268864856329,57.28135239552553
82.52091154891393,69.52164649609094,15.75269202536345
238.11360806735703,114.98422349851936,51.710351864479385
96.41347140027761,67.97263673824462,29.49881821385295
54.40737953909978,38.42461676313863,29.376093668461206
122.6459291606804,73.27613307697342,40.253921529696115
181.27452247137794,153.54812945667538,15.295250891685768
121.79329227883612,87.87021192160682,27.852995614540976
131.65270427237164,97.66571403842119,25.81564155616277
194.82474641826136,110.66120484072103,43.19961561600241
103.35922996277404,73.85322491199251,28.547044188901594
92.60666961787817,90.3284454878357,2.4601080456117086
124.34865984624894,75.096943712944,39.60775789156255
113.30650304894826,70.55267963168691,37.73289464135324
64.41357940182029,57.33568201997955,10.988206908496561
144.22810306672923,90.82674434025826,37.025626484017515
157.63021380334806,99.33635365967174,36.98140016253544
66.75983739390166,48.35169353607412,27.573679889623392
127.38464759412389,83.99562373981213,34.06142315717585
94.61530266639971,94.61530266639971,0.0
123.16027870526636,72.8769633383275,40.82754269115562
82.68067067225465,51.30421046003314,37.94896673806322
84.86861586671067,64.07678062903989,24.498850399923022
144.0440395005969,130.82521158412172,9.176935027860292
85.66312318102077,50.811933094797396,40.684005896652714
92.00715672755581,72.03857340392331,21.703293563088646
125.66239647058607,92.412780221833,26.45947967141932
144.09065107186814,133.79444898976874,7.145642000717977
94.59412194691683,64.58604025726036,31.722987720628172
140.383086421467,109.38657691180791,22.079945882226443
55.76636094829725,51.029025600599226,8.494969489026108
92.11649603705149,59.14152779049706,35.797028399008035
130.06179761307553,117.28922568043699,9.820387052188854
123.30020018072898,101.44146946224241,17.728057769936164
108.58097785653038,59.65579242801409,45.05870769847169
88.21261160404265,57.47167268766327,34.84868927173965
62.412022248645286,38.69225635617814,38.00512311228948
186.56603555337472,83.35525754527035,55.32131167496282
161.01405181086088,98.41399893072213,38.87862716086012
110.03802512545579,96.06605111976577,12.697405274004495
48.43393553039603,34.462986852588294,28.845371586704708
141.45321036493598,82.70982786950624,41.52849012325513
129.06215616022936,96.7598935662637,25.02845416115839
176.72985086466917,81.84561951125829,53.68885385755712
187.77693050574612,94.69202150501388,49.57206870408597
106.93529373150814,106.66408552552659,0.2536189844510062
186.63776935272628,84.93151463720463,54.49392964149032
149.1654137312387,116.51572316832906,21.888244564344358
107.90263613455534,61.19431087623807,43.287473718502724
89.46598601395779,55.938589695894635,37.47502018569658
63.97801963653254,37.903094207774686,40.756068376128084
55.48929058485937,47.728251574292706,13.986552952407568
106.49000590425813,106.49000590425813,0.0
80.30710989551365,58.21754120115506,27.50636739772978
192.2858768440971,98.01199951133655,49.02797796699161
118.15383460018568,111.0262033537718,6.032500993753333
100.80851119854944,63.14018580310747,37.366215359784015
84.54163409394559,60.518599973498844,28.415625481938896
126.66988672794437,94.93923421951186,25.049878331842294
106.04162936364833,79.13569034517168,25.37299660514284
71.00378000631368,45.269524419447684,36.24350081724902
105.29427941730638,85.14088377682158,19.140067012199285
149.496969778992,103.77727487276374,30.582355598121957
75.65166136805274,64.08758403822624,15.285952906660084
92.47537393175597,56.92273408851522,38.44552158229446
97.80128262865802,88.50281383620717,9.507512112858716
29.533126518278145,16.528584285739964,44.03374706870141
129.84208899654834,74.65065627187754,42.50658099480977
103.87728977709894,95.1766224984627,8.375909014671274
79.30644942025654,48.53350237836922,38.8025781848043
107.95652425751048,81.19259223501027,24.791398395394577
103.35607003320072,57.840620433565945,44.037519600942645
126.43219446041414,110.13102690529658,12.893209379689639
148.86200092459325,114.88354146430032,22.82547543983698
105.8930368307254,103.59902444740979,2.1663486589611134
160.74711266548294,65.90135464446277,59.0030865552127
138.1739804171965,109.73111700867226,20.584818735513807
176.80311708447653,115.54846246644661,34.64568703772482
129.03362426397672,90.4144921229958,29.929510514231534
172.34626082157405,127.57233150149557,25.979054669733657
163.1124585108577,100.26208544407935,38.53192677038503
67.96823970518673,51.852471306321675,23.710733820336447
239.48323656843598,97.41858778634256,59.32133322471458
81.73874993648897,60.004210812474966,26.590251430198954
125.43258906145519,94.73198148403488,24.475782415986547
107.46939291198589,64.08798018190265,40.36629551412026
80.47281010503244,74.975198711576,6.831638395976234
149.3071857014429,111.8765351562489,25.0695573487273
142.38035796523346,109.07237545401595,23.39366397670574
43.810249675906654,39.350908904444665,10.178761373082047
137.50353054873045,126.63636712153125,7.903188655470881
116.4258669621455,74.4497260087584,36.05396468040487
184.70766118164158,122.24977715647444,33.814452321902365
109.40180757170982,77.36902949304131,29.279934938617835
88.36650117364661,64.20228506735512,27.34544854141848
142.06229727918432,85.81151570508656,39.59585523494128
128.01432931831278,98.37677146097842,23.15175028854729
126.72195999859365,68.89359320205185,45.63405332207897
185.93972105769055,90.50552327944942,51.32534201696003
145.84563030707113,72.3654394947533,50.38216822650685
65.79374039540188,65.79374039540188,0.0
119.96724320175686,74.98724720335767,37.493564741463096
101.91166716463152,81.69413335435448,19.838291701790105
97.33423922313845,97.33423922313844,1.4600057316545785e-14
77.91492643168682,64.99374904602352,16.5836996547666
142.76994237693486,91.09683453570831,36.19326798129645
81.810843783031,59.88389788601329,26.802004334742907
111.91223022052354,73.4341307505106,34.38239001598991
101.37098419411916,71.28351860899106,29.680549936767378
118.31281610579452,62.278343591606884,47.36128710188251
202.24623308426817,117.41408933692617,41.94498085509248
124.9415441088045,81.07827131762262,35.10703593752918
188.88080202011298,102.69732816506897,45.62849846744444
89.6002120666686,67.39950662741367,24.77751439107768
96.9255521685298,96.9255521685298,0.0
93.57324760980346,73.33888749861691,21.624086614544986
64.36127438064779,55.89124403745179,13.160134606879026
76.68986057983423,62.9932335750253,17.85976255694288
97.79409466148888,83.46586373262863,14.651427551384327
66.21564378418157,53.639945981638505,18.992034334864087
161.52917619466234,107.4910325713847,33.454107113228325
114.28191502585125,77.12077913214416,32.517074889146734
139.87972079159235,93.19898577379675,33.372053328120025
69.19558043466239,54.14723104214234,21.747558583932086
108.77697834004738,64.72998626231384,40.49293586740236
78.86539168747424,78.86539168747424,0.0
64.31233274852437,48.89870528287273,23.96683001053993
112.941777227385,107.82609837199196,4.529483226648432
156.35309735369364,110.95015716273721,29.03872130415704
233.0240691535446,93.06865115070198,60.06049869064082
70.5135237602013,70.5135237602013,0.0
121.63282093016623,102.1910176048934,15.984010875185627
71.72877582280755,59.97936160166149,16.3803356273231
50.421575673694235,43.664125288114505,13.401902450075955
52.4339811320566,40.893041567548565,22.010420180458592
133.4243772185408,103.17496378199996,22.671579262456802
67.4881468106777,50.512505132376184,25.15351581059521
58.66966177505757,58.66966177505757,0.0
90.9864594004985,90.9864594004985,0.0
115.34272656829066,71.4794131087,38.02867745945005
182.1430657451014,91.6858041956794,49.6627533853041
130.52327265860828,96.2739412558762,26.24001889097076
89.54330479597752,74.85751789185882,16.400764900938096
141.54400897100203,102.8387774761677,27.345015713638453
122.66416032831768,89.3296361675954,27.17543907813049
127.0447203758018,90.76612431886258,28.555768354344934
110.97644831739163,72.45893383956603,34.70782770743019
198.69773881284092,109.73717406019063,44.77180529791776
78.07650788086752,78.07650788086752,0.0
94.30105873138834,80.60622575174635,14.52245941230735
119.6607711667734,70.8554210429488,40.786424529893495
60.14578292289212,32.48789574149667,45.98474878422201
113.43439409415778,97.84828790239465,13.740194335437339
125.34746324257955,83.48579266760753,33.39650399941396
86.31890336444127,81.02298689187879,6.135291652400804
135.4784048687576,80.56983448596026,40.52938948904003
99.48627474647344,99.48627474647344,0.0
165.56705980568634,104.25546733242426,37.031274545322546
102.09531556372366,70.9845651343222,30.472260414321777
70.35083887849301,32.160025956708715,54.286222496573
271.63464715129305,119.62894427873213,55.95961504420969
86.49588129138945,57.70936603423222,33.280793059013426
136.80993106250497,87.51290663495207,36.03322072067293
208.75616604199212,102.54635930351176,50.877446521563265
57.12845526431879,36.55495105227752,36.01270875757609
120.52740277759597,76.72330189075991,36.34368606421054
164.55200092847036,104.8071742044707,36.3075662324947
142.05499824707525,97.19186214882578,31.581525924360182
85.55531362923294,80.71991529547535,5.6517802678072515
157.9192710631002,80.84950999079523,48.80326546182576
99.6400478357665,99.6400478357665,0.0
215.20454186156803,95.78014345186575,55.493437720530515
144.96410785245888,92.57022194726463,36.14266088438908
75.42794842833703,53.43736382139814,29.154424938167082
73.79792056858368,43.39411109650918,41.198734649737034
142.46576688517968,82.81304205469725,41.87162020372204
117.19301822990334,76.65653865047705,34.58950045974913
128.5823753918034,96.097827659719,25.26360835464481
161.2488134066157,88.34085039675709,45.214573347593614
55.83637065933887,38.289630940137336,31.425286980515388
169.7974851036054,103.1820942630876,39.23226000660201
117.34356878314856,65.37494941050481,44.287573585461665
110.5214737389726,100.755537385296,8.836234283974171
88.46941708396481,83.943454477138,5.115849924196172
120.64703512015998,71.16395456578135,41.01475059465432
76.55964855118333,74.34506708776517,2.892622295591673
169.40272215674275,89.48994263854182,47.17325583721156
125.04865327723138,96.70269411038775,22.667944375219278
103.16459532050814,63.26648932135404,38.67422333718275
81.8733338351555,77.23990079823564,5.65927002099226
110.26469881780339,100.27378897570365,9.060841728328924
86.01610943412615,76.48209784107621,11.083983751149994
222.87569934884817,99.79610934946542,55.22342290297735
164.545997379887,88.64070469455169,46.13013618927049
117.4697612001913,95.38623722392373,18.79932652509011
130.68718377238724,122.11287570367784,6.560940270656483
113.67852942146126,113.67852942146126,0.0
161.85321454770929,91.44728344934832,43.49986578586457
149.29065720478624,110.12050262911454,26.237512319301327
142.0139332414348,94.90497600931323,33.172067104171155
156.53874813548381,84.8607940495957,45.78927258562913
58.60062129196848,58.60062129196848,0.0
125.76971910963425,91.47152797732002,27.270627123223743
112.87452102149683,84.53012803116877,25.11141817818204
38.73430890222396,31.5748404711402,18.483532129503654
118.67821784728746,68.17860812287451,42.55170884803372
151.10180599643013,77.22467974905108,48.89228540996025
144.0515143376009,88.8953834769505,38.28917114427956
46.44030650891055,45.278155140287815,2.502462744081489
82.34684958055965,62.21063726558954,24.452923721472697
141.39606436802163,79.82000499154694,43.54863740493249
127.95681429438451,77.5344649701293,39.40575545140626
195.73786929242544,82.37459798857904,57.915860489155364
237.64458910330598,104.24920380580866,56.13230488471559
82.03812328402876,53.35123600438393,34.96775173698984
63.33249228125802,40.71196695976353,35.717093243444936
66.39636226702416,43.6569312420301,34.24800734344994
132.1870705292505,96.03577319754041,27.348588017699118
102.06397907667919,57.162980286633584,43.992992627018914
172.33623959456514,111.52991971534263,35.28353642987352
21.148230957946097,21.148230957946097,0.0
119.24811228996143,79.826224047528,33.05871051994175
158.1047085349081,78.11618824635033,50.592117736264015
86.53416856616164,77.67860182628218,10.233607009361558
92.31147274687845,55.33147674847925,40.06002168311164
135.20179247206468,102.40039697550756,24.261065550099513
122.5164720810279,87.5214681976006,28.563509289006372
68.7277314122298,54.60910453815977,20.542838507772547
143.4972692625617,98.74978112305841,31.183511971665002
192.37435650112943,91.22015166113201,52.58195878066708
65.02979269839565,61.17372792967792,5.929689468028801
107.75955908884605,85.75693821240554,20.41825436414387
88.11226333286189,87.63069943067023,0.5465344822348366
119.60463594868449,71.56422558673675,40.16601027284521
95.93615222909347,53.83252675076753,43.887131701700305
167.46814254803326,100.601768776358,39.92781716826926
141.82172046162498,94.84960463340336,33.120537302275665
95.5217372470849,55.88768297234945,41.49218326318179
186.14939442399037,71.94198355243107,61.35255568515596
144.63462878082055,98.85550992427369,31.651561761132996
47.99278792038984,47.99278792038984,0.0
