original,8_opt,improvement
119.28673822516589,75.445415524869,36.752889174940734
161.8766103324425,89.07738097169845,44.972049520457496
109.68660642972034,97.93753886813832,10.7114878871834
121.15301536226548,85.83021104101414,29.155530479890178
123.11776235326855,76.92735613742836,37.51725610745225
150.16053389306362,122.47317566857546,18.438505449245156
108.76911064300971,107.95058180356315,0.7525379536595134
144.3797440055776,123.86598896552185,14.20819463377306
84.65642587347878,49.930829883591805,41.01944492882947
58.088880392226166,52.800226077716786,9.104417710927585
79.31621552517993,53.82363177255377,32.14044389767086
155.3264936050508,89.2685483166379,42.528446857481164
80.70935861136648,67.45941468683175,16.416861876373172
132.34977153603643,99.48277138599386,24.833439278807887
134.2205758927256,78.70545005017594,41.3611143249151
110.17540849612186,100.22014469038261,9.035831082114546
194.33874563543046,120.59531519655667,37.94581991241864
98.74760528983913,48.46424919657298,50.92108911975831
122.22495863641296,92.6432657630946,24.20266139039253
99.71187636427914,99.71187636427914,0.0
142.09145000906125,96.8443211607314,31.843667472915797
90.81599140948569,61.78520767049507,31.966598930899707
65.8871527728126,48.511155259102466,26.37236059300485
69.31854047636477,69.31854047636477,0.0
95.08952016040678,73.26152096512794,22.955210162441794
134.11028416200918,87.08377505331816,35.065550268972366
116.0832121121085,101.61520517328202,12.463479150502708
92.33696428650747,92.33696428650747,0.0
114.2339722081982,67.91844330368652,40.54444401189069
104.07946145473852,95.09641333556235,8.630951768599102
107.06180085323831,59.616871939292196,44.31545942234264
114.19583536452544,114.19583536452544,0.0
173.40980166495558,140.91354988722657,18.739570350535836
100.30345417557058,100.30345417557058,0.0
131.86246380278993,84.94615562350276,35.57972968672418
128.71533167658785,86.0721781714476,33.12981674342113
134.22857414732601,90.85188803460721,32.31553816932422
142.173001945456,100.97393851767642,28.97812022256196
139.61910556617306,100.26854124443449,28.18422604998584
136.79325836137517,105.860691924466,22.61263954630915
149.30573805464635,110.99668207762896,25.65812705938747
129.36653427900512,99.94346660364774,22.743956031086515
87.54620221731591,45.24842082594072,48.31481014605228
130.47414568870036,123.9606419171111,4.99217966686664
186.73661563012445,102.1525216943405,45.295933874758944
100.7161339410844,64.28045194117693,36.17660902395353
238.8229257797052,114.20458058131652,52.18022716685877
104.80869414454739,104.80869414454739,0.0
175.1908144492343,95.04682277382622,45.7466859363404
115.27297917279137,93.61498914850162,18.788436092924215
148.99090094131435,134.43645914633098,9.768678290438816
115.85918721336745,55.8275724679414,51.81428956071582
144.06617636753754,102.6665443328788,28.73653835931702
113.39976249464397,113.39976249464397,0.0
97.41319568356673,97.41319568356673,0.0
134.97513427157946,79.94376714274433,40.77148537456399
